"","location","recv","TagCode","day","count","beacon","recv_start"
"2467","BlGeorg_RT2.2",17144,"FAD5",2018-07-29,1003,"FAD5",2018-05-10 14:59:23
"2468","BlGeorg_RT2.2",17144,"FAD5",2018-07-30,1027,"FAD5",2018-05-10 14:59:23
"2469","BlGeorg_RT2.2",17144,"FAD5",2018-07-31,1001,"FAD5",2018-05-10 14:59:23
"2470","BlGeorg_RT2.2",17144,"FAD5",2018-08-01,1061,"FAD5",2018-05-10 14:59:23
"2471","BlGeorg_RT2.2",17144,"FAD5",2018-08-02,985,"FAD5",2018-05-10 14:59:23
"2472","BlGeorg_RT2.2",17144,"FAD5",2018-08-03,1010,"FAD5",2018-05-10 14:59:23
"2473","BlGeorg_RT2.2",17144,"FAD5",2018-08-04,1030,"FAD5",2018-05-10 14:59:23
"2474","BlGeorg_RT2.2",17144,"FAD5",2018-08-05,1046,"FAD5",2018-05-10 14:59:23
"2475","BlGeorg_RT2.2",17144,"FAD5",2018-08-06,1088,"FAD5",2018-05-10 14:59:23
"2476","BlGeorg_RT2.2",17144,"FAD5",2018-08-07,1107,"FAD5",2018-05-10 14:59:23
"2477","BlGeorg_RT2.2",17144,"FAD5",2018-08-08,1113,"FAD5",2018-05-10 14:59:23
"2478","BlGeorg_RT2.2",17144,"FAD5",2018-08-09,1040,"FAD5",2018-05-10 14:59:23
"2479","BlGeorg_RT2.2",17144,"FAD5",2018-08-10,1078,"FAD5",2018-05-10 14:59:23
"2480","BlGeorg_RT2.2",17144,"FAD5",2018-08-11,1066,"FAD5",2018-05-10 14:59:23
"2481","BlGeorg_RT2.2",17144,"FAD5",2018-08-12,1062,"FAD5",2018-05-10 14:59:23
"2482","BlGeorg_RT2.2",17144,"FAD5",2018-08-13,1090,"FAD5",2018-05-10 14:59:23
"2483","BlGeorg_RT2.2",17144,"FAD5",2018-08-14,1051,"FAD5",2018-05-10 14:59:23
"2484","BlGeorg_RT2.2",17144,"FAD5",2018-08-15,1063,"FAD5",2018-05-10 14:59:23
"2485","BlGeorg_RT2.2",17144,"FAD5",2018-08-16,1039,"FAD5",2018-05-10 14:59:23
"2486","BlGeorg_RT2.2",17144,"FAD5",2018-08-17,1015,"FAD5",2018-05-10 14:59:23
"2487","BlGeorg_RT2.2",17144,"FAD5",2018-08-18,1006,"FAD5",2018-05-10 14:59:23
"2488","BlGeorg_RT2.2",17144,"FAD5",2018-08-19,1041,"FAD5",2018-05-10 14:59:23
"2489","BlGeorg_RT2.2",17144,"FAD5",2018-08-20,1059,"FAD5",2018-05-10 14:59:23
"2490","BlGeorg_RT2.2",17144,"FAD5",2018-08-21,1058,"FAD5",2018-05-10 14:59:23
"2491","BlGeorg_RT2.2",17144,"FAD5",2018-08-22,1043,"FAD5",2018-05-10 14:59:23
"2492","BlGeorg_RT2.2",17144,"FAD5",2018-08-23,1028,"FAD5",2018-05-10 14:59:23
"2493","BlGeorg_RT2.2",17144,"FAD5",2018-08-24,1037,"FAD5",2018-05-10 14:59:23
"2494","BlGeorg_RT2.2",17144,"FAD5",2018-08-25,1020,"FAD5",2018-05-10 14:59:23
"2495","BlGeorg_RT2.2",17144,"FAD5",2018-08-26,1040,"FAD5",2018-05-10 14:59:23
"2496","BlGeorg_RT2.2",17144,"FAD5",2018-08-27,1042,"FAD5",2018-05-10 14:59:23
"2497","BlGeorg_RT2.2",17144,"FAD5",2018-08-28,1044,"FAD5",2018-05-10 14:59:23
"2498","BlGeorg_RT2.2",17144,"FAD5",2018-08-29,1041,"FAD5",2018-05-10 14:59:23
"2499","BlGeorg_RT2.2",17144,"FAD5",2018-08-30,959,"FAD5",2018-05-10 14:59:23
"2500","BlGeorg_RT2.2",17144,"FAD5",2018-08-31,984,"FAD5",2018-05-10 14:59:23
"2501","BlGeorg_RT2.2",17144,"FAD5",2018-09-01,60,"FAD5",2018-05-10 14:59:23
"2502","DCCRT_1",17130,"FBAA",2018-05-17,234,"FBAA",2018-05-16 12:00:00
"2503","DCCRT_1",17130,"FBAA",2018-05-18,312,"FBAA",2018-05-16 12:00:00
"2504","DCCRT_1",17130,"FBAA",2018-05-19,528,"FBAA",2018-05-16 12:00:00
"2505","DCCRT_1",17130,"FBAA",2018-05-20,405,"FBAA",2018-05-16 12:00:00
"2506","DCCRT_1",17130,"FBAA",2018-05-21,343,"FBAA",2018-05-16 12:00:00
"2507","DCCRT_1",17130,"FBAA",2018-05-22,420,"FBAA",2018-05-16 12:00:00
"2508","DCCRT_1",17130,"FBAA",2018-05-23,442,"FBAA",2018-05-16 12:00:00
"2509","DCCRT_1",17130,"FBAA",2018-05-24,505,"FBAA",2018-05-16 12:00:00
"2510","DCCRT_1",17130,"FBAA",2018-05-25,478,"FBAA",2018-05-16 12:00:00
"2511","DCCRT_1",17130,"FBAA",2018-05-26,121,"FBAA",2018-05-16 12:00:00
"2512","DCCRT_1",17130,"FBAA",2018-05-27,84,"FBAA",2018-05-16 12:00:00
"2513","DCCRT_1",17130,"FBAA",2018-05-28,80,"FBAA",2018-05-16 12:00:00
"2514","DCCRT_1",17130,"FBAA",2018-05-29,41,"FBAA",2018-05-16 12:00:00
"2515","DCCRT_1",17130,"FBAA",2018-05-30,2,"FBAA",2018-05-16 12:00:00
"2516","DCCRT_1",17130,"FBAA",2018-05-31,3,"FBAA",2018-05-16 12:00:00
"2517","DCCRT_1",17130,"FBAA",2018-06-01,6,"FBAA",2018-05-16 12:00:00
"2518","DCCRT_1",17130,"FBAA",2018-06-02,21,"FBAA",2018-05-16 12:00:00
"2519","DCCRT_1",17130,"FBAA",2018-06-03,41,"FBAA",2018-05-16 12:00:00
"2520","DCCRT_1",17130,"FBAA",2018-06-04,57,"FBAA",2018-05-16 12:00:00
"2521","DCCRT_1",17130,"FBAA",2018-06-05,85,"FBAA",2018-05-16 12:00:00
"2522","DCCRT_1",17130,"FBAA",2018-06-06,59,"FBAA",2018-05-16 12:00:00
"2523","DCCRT_1",17130,"FBAA",2018-06-07,35,"FBAA",2018-05-16 12:00:00
"2524","DCCRT_1",17130,"FBAA",2018-06-08,19,"FBAA",2018-05-16 12:00:00
"2525","DCCRT_1",17130,"FBAA",2018-06-09,30,"FBAA",2018-05-16 12:00:00
"2526","DCCRT_1",17130,"FBAA",2018-06-10,25,"FBAA",2018-05-16 12:00:00
"2527","DCCRT_1",17130,"FBAA",2018-06-11,2,"FBAA",2018-05-16 12:00:00
"2528","DCCRT_1",17130,"FBAA",2018-06-12,12,"FBAA",2018-05-16 12:00:00
"2529","DCCRT_1",17130,"FBAA",2018-06-13,1,"FBAA",2018-05-16 12:00:00
"2530","DCCRT_1",17130,"FBAA",2018-06-14,22,"FBAA",2018-05-16 12:00:00
"2531","DCCRT_1",17130,"FBAA",2018-06-15,6,"FBAA",2018-05-16 12:00:00
"2532","DCCRT_1",17130,"FBAA",2018-06-16,8,"FBAA",2018-05-16 12:00:00
"2533","DCCRT_1",17130,"FBAA",2018-06-17,13,"FBAA",2018-05-16 12:00:00
"2534","DCCRT_1",17130,"FBAA",2018-06-18,29,"FBAA",2018-05-16 12:00:00
"2535","DCCRT_1",17130,"FB52",2018-06-19,1234,"FB52",2018-05-16 12:00:00
"2536","DCCRT_1",17130,"FB52",2018-06-20,1202,"FB52",2018-05-16 12:00:00
"2537","DCCRT_1",17130,"FB52",2018-06-21,1225,"FB52",2018-05-16 12:00:00
"2538","DCCRT_1",17130,"FB52",2018-06-22,1261,"FB52",2018-05-16 12:00:00
"2539","DCCRT_1",17130,"FB52",2018-06-23,1242,"FB52",2018-05-16 12:00:00
"2540","DCCRT_1",17130,"FB52",2018-06-24,1279,"FB52",2018-05-16 12:00:00
"2541","DCCRT_1",17130,"FB52",2018-06-25,1310,"FB52",2018-05-16 12:00:00
"2542","DCCRT_1",17130,"FB52",2018-06-26,1284,"FB52",2018-05-16 12:00:00
"2543","DCCRT_1",17130,"FB52",2018-06-27,1300,"FB52",2018-05-16 12:00:00
"2544","DCCRT_1",17130,"FB52",2018-06-28,1267,"FB52",2018-05-16 12:00:00
"2545","DCCRT_1",17130,"FB52",2018-06-29,1284,"FB52",2018-05-16 12:00:00
"2546","DCCRT_1",17130,"FB52",2018-06-30,1284,"FB52",2018-05-16 12:00:00
"2547","DCCRT_1",17130,"FB52",2018-07-01,1294,"FB52",2018-05-16 12:00:00
"2548","DCCRT_1",17130,"FB52",2018-07-02,1277,"FB52",2018-05-16 12:00:00
"2549","DCCRT_1",17130,"FB52",2018-07-03,1286,"FB52",2018-05-16 12:00:00
"2550","DCCRT_1",17130,"FB52",2018-07-04,1294,"FB52",2018-05-16 12:00:00
"2551","DCCRT_1",17130,"FB52",2018-07-05,1286,"FB52",2018-05-16 12:00:00
"2552","DCCRT_1",17130,"FB52",2018-07-06,1285,"FB52",2018-05-16 12:00:00
"2553","DCCRT_1",17130,"FB52",2018-07-07,1271,"FB52",2018-05-16 12:00:00
"2554","DCCRT_1",17130,"FB52",2018-07-08,1286,"FB52",2018-05-16 12:00:00
"2555","DCCRT_1",17130,"FB52",2018-07-09,1282,"FB52",2018-05-16 12:00:00
"2556","DCCRT_1",17130,"FB52",2018-07-10,1265,"FB52",2018-05-16 12:00:00
"2557","DCCRT_1",17130,"FB52",2018-07-11,1283,"FB52",2018-05-16 12:00:00
"2558","DCCRT_1",17130,"FB52",2018-07-12,1296,"FB52",2018-05-16 12:00:00
"2559","DCCRT_1",17130,"FB52",2018-07-13,1281,"FB52",2018-05-16 12:00:00
"2560","DCCRT_1",17130,"FB52",2018-07-14,1278,"FB52",2018-05-16 12:00:00
"2561","DCCRT_1",17130,"FB52",2018-07-15,1282,"FB52",2018-05-16 12:00:00
"2562","DCCRT_1",17130,"FB52",2018-07-16,1258,"FB52",2018-05-16 12:00:00
"2563","DCCRT_1",17130,"FB52",2018-07-17,1260,"FB52",2018-05-16 12:00:00
"2564","DCCRT_1",17130,"FB52",2018-07-18,1273,"FB52",2018-05-16 12:00:00
"2565","DCCRT_1",17130,"FB52",2018-07-19,1257,"FB52",2018-05-16 12:00:00
"2566","DCCRT_1",17130,"FB52",2018-07-20,1266,"FB52",2018-05-16 12:00:00
"2567","DCCRT_1",17130,"FB52",2018-07-21,1240,"FB52",2018-05-16 12:00:00
"2568","DCCRT_1",17130,"FB52",2018-07-22,1263,"FB52",2018-05-16 12:00:00
"2569","DCCRT_1",17130,"FB52",2018-07-23,1239,"FB52",2018-05-16 12:00:00
"2570","DCCRT_1",17130,"FB52",2018-07-24,1240,"FB52",2018-05-16 12:00:00
"2571","DCCRT_1",17130,"FB52",2018-07-25,1239,"FB52",2018-05-16 12:00:00
"2572","DCCRT_1",17130,"FB52",2018-07-26,1218,"FB52",2018-05-16 12:00:00
"2573","DCCRT_1",17130,"FB52",2018-07-27,1235,"FB52",2018-05-16 12:00:00
"2574","DCCRT_1",17130,"FB52",2018-07-28,1233,"FB52",2018-05-16 12:00:00
"2575","DCCRT_1",17130,"FB52",2018-07-29,1137,"FB52",2018-05-16 12:00:00
"2576","DCCRT_1",17130,"FB52",2018-07-30,1170,"FB52",2018-05-16 12:00:00
"2577","DCCRT_1",17130,"FB52",2018-07-31,1082,"FB52",2018-05-16 12:00:00
"2578","DCCRT_1",17130,"FB52",2018-08-01,1137,"FB52",2018-05-16 12:00:00
"2579","DCCRT_1",17130,"FB52",2018-08-02,1167,"FB52",2018-05-16 12:00:00
"2580","DCCRT_1",17130,"FB52",2018-08-03,1122,"FB52",2018-05-16 12:00:00
"2581","DCCRT_1",17130,"FB52",2018-08-04,1108,"FB52",2018-05-16 12:00:00
"2582","DCCRT_1",17130,"FB52",2018-08-05,1126,"FB52",2018-05-16 12:00:00
"2583","DCCRT_1",17130,"FB52",2018-08-06,1124,"FB52",2018-05-16 12:00:00
"2584","DCCRT_1",17130,"FB52",2018-08-07,1106,"FB52",2018-05-16 12:00:00
"2585","DCCRT_1",17130,"FB52",2018-08-08,1002,"FB52",2018-05-16 12:00:00
"2586","DCCRT_1",17130,"FB52",2018-08-09,975,"FB52",2018-05-16 12:00:00
"2587","DCCRT_1",17130,"FB52",2018-08-10,987,"FB52",2018-05-16 12:00:00
"2588","DCCRT_1",17130,"FB52",2018-08-11,991,"FB52",2018-05-16 12:00:00
"2589","DCCRT_1",17130,"FB52",2018-08-12,962,"FB52",2018-05-16 12:00:00
"2590","DCCRT_1",17130,"FB52",2018-08-13,964,"FB52",2018-05-16 12:00:00
"2591","DCCRT_1",17130,"FB52",2018-08-14,940,"FB52",2018-05-16 12:00:00
"2592","DCCRT_1",17130,"FB52",2018-08-15,983,"FB52",2018-05-16 12:00:00
"2593","DCCRT_1",17130,"FB52",2018-08-16,930,"FB52",2018-05-16 12:00:00
"2594","DCCRT_1",17130,"FB52",2018-08-17,954,"FB52",2018-05-16 12:00:00
"2595","DCCRT_1",17130,"FB52",2018-08-18,982,"FB52",2018-05-16 12:00:00
"2596","DCCRT_1",17130,"FB52",2018-08-19,1002,"FB52",2018-05-16 12:00:00
"2597","DCCRT_1",17130,"FB52",2018-08-20,984,"FB52",2018-05-16 12:00:00
"2598","DCCRT_1",17130,"FB52",2018-08-21,964,"FB52",2018-05-16 12:00:00
"2599","DCCRT_1",17130,"FB52",2018-08-22,911,"FB52",2018-05-16 12:00:00
"2600","DCCRT_1",17130,"FB52",2018-08-23,939,"FB52",2018-05-16 12:00:00
"2601","DCCRT_1",17130,"FB52",2018-08-24,894,"FB52",2018-05-16 12:00:00
"2602","DCCRT_1",17130,"FB52",2018-08-25,862,"FB52",2018-05-16 12:00:00
"2603","DCCRT_1",17130,"FB52",2018-08-26,881,"FB52",2018-05-16 12:00:00
"2604","DCCRT_1",17130,"FB52",2018-08-27,857,"FB52",2018-05-16 12:00:00
"2605","DCCRT_1",17130,"FB52",2018-08-28,848,"FB52",2018-05-16 12:00:00
"2606","DCCRT_1",17130,"FB52",2018-08-29,833,"FB52",2018-05-16 12:00:00
"2607","DCCRT_1",17130,"FB52",2018-08-30,861,"FB52",2018-05-16 12:00:00
"2608","DCCRT_1",17130,"FB52",2018-08-31,895,"FB52",2018-05-16 12:00:00
"2609","DCCRT_1",17130,"FB52",2018-09-01,56,"FB52",2018-05-16 12:00:00
"2610","DCCRT_2",18002,"FB52",2018-05-18,583,"FB52",2018-05-17 12:06:00
"2611","DCCRT_2",18002,"FB52",2018-05-19,544,"FB52",2018-05-17 12:06:00
"2612","DCCRT_2",18002,"FB52",2018-05-20,547,"FB52",2018-05-17 12:06:00
"2613","DCCRT_2",18002,"FB52",2018-05-21,563,"FB52",2018-05-17 12:06:00
"2614","DCCRT_2",18002,"FB52",2018-05-22,644,"FB52",2018-05-17 12:06:00
"2615","DCCRT_2",18002,"FB52",2018-05-23,686,"FB52",2018-05-17 12:06:00
"2616","DCCRT_2",18002,"FB52",2018-05-24,653,"FB52",2018-05-17 12:06:00
"2617","DCCRT_2",18002,"FB52",2018-05-25,204,"FB52",2018-05-17 12:06:00
"2618","DCCRT_2",18002,"FB52",2018-05-26,42,"FB52",2018-05-17 12:06:00
"2619","DCCRT_2",18002,"FB52",2018-05-27,10,"FB52",2018-05-17 12:06:00
"2620","DCCRT_2",18002,"FB52",2018-05-28,4,"FB52",2018-05-17 12:06:00
"2621","DCCRT_2",18002,"FB52",2018-05-29,8,"FB52",2018-05-17 12:06:00
"2622","DCCRT_2",18002,"FB52",2018-05-30,11,"FB52",2018-05-17 12:06:00
"2623","DCCRT_2",18002,"FB52",2018-05-31,10,"FB52",2018-05-17 12:06:00
"2624","DCCRT_2",18002,"FB52",2018-06-01,8,"FB52",2018-05-17 12:06:00
"2625","DCCRT_2",18002,"FB52",2018-06-02,13,"FB52",2018-05-17 12:06:00
"2626","DCCRT_2",18002,"FB52",2018-06-03,14,"FB52",2018-05-17 12:06:00
"2627","DCCRT_2",18002,"FB52",2018-06-04,22,"FB52",2018-05-17 12:06:00
"2628","DCCRT_2",18002,"FB52",2018-06-05,17,"FB52",2018-05-17 12:06:00
"2629","DCCRT_2",18002,"FB52",2018-06-06,63,"FB52",2018-05-17 12:06:00
"2630","DCCRT_2",18002,"FB52",2018-06-07,36,"FB52",2018-05-17 12:06:00
"2631","DCCRT_2",18002,"FB52",2018-06-08,21,"FB52",2018-05-17 12:06:00
"2632","DCCRT_2",18002,"FB52",2018-06-09,16,"FB52",2018-05-17 12:06:00
"2633","DCCRT_2",18002,"FB52",2018-06-10,32,"FB52",2018-05-17 12:06:00
"2634","DCCRT_2",18002,"FB52",2018-06-11,36,"FB52",2018-05-17 12:06:00
"2635","DCCRT_2",18002,"FB52",2018-06-12,108,"FB52",2018-05-17 12:06:00
"2636","DCCRT_2",18002,"FB52",2018-06-13,34,"FB52",2018-05-17 12:06:00
"2637","DCCRT_2",18002,"FB52",2018-06-14,49,"FB52",2018-05-17 12:06:00
"2638","DCCRT_2",18002,"FB52",2018-06-15,92,"FB52",2018-05-17 12:06:00
"2639","DCCRT_2",18002,"FB52",2018-06-16,12,"FB52",2018-05-17 12:06:00
"2640","DCCRT_2",18002,"FB52",2018-06-17,36,"FB52",2018-05-17 12:06:00
"2641","DCCRT_2",18002,"FB52",2018-06-18,127,"FB52",2018-05-17 12:06:00
"2642","DCCRT_2",18002,"FBAA",2018-06-19,599,"FBAA",2018-05-17 12:06:00
"2643","DCCRT_2",18002,"FBAA",2018-06-20,480,"FBAA",2018-05-17 12:06:00
"2644","DCCRT_2",18002,"FBAA",2018-06-21,599,"FBAA",2018-05-17 12:06:00
"2645","DCCRT_2",18002,"FBAA",2018-06-22,650,"FBAA",2018-05-17 12:06:00
"2646","DCCRT_2",18002,"FBAA",2018-06-23,679,"FBAA",2018-05-17 12:06:00
"2647","DCCRT_2",18002,"FBAA",2018-06-24,461,"FBAA",2018-05-17 12:06:00
"2648","DCCRT_2",18002,"FBAA",2018-06-25,464,"FBAA",2018-05-17 12:06:00
"2649","DCCRT_2",18002,"FBAA",2018-06-26,501,"FBAA",2018-05-17 12:06:00
"2650","DCCRT_2",18002,"FBAA",2018-06-27,465,"FBAA",2018-05-17 12:06:00
"2651","DCCRT_2",18002,"FBAA",2018-06-28,494,"FBAA",2018-05-17 12:06:00
"2652","DCCRT_2",18002,"FBAA",2018-06-29,500,"FBAA",2018-05-17 12:06:00
"2653","DCCRT_2",18002,"FBAA",2018-06-30,574,"FBAA",2018-05-17 12:06:00
"2654","DCCRT_2",18002,"FBAA",2018-07-01,451,"FBAA",2018-05-17 12:06:00
"2655","DCCRT_2",18002,"FBAA",2018-07-02,359,"FBAA",2018-05-17 12:06:00
"2656","DCCRT_2",18002,"FBAA",2018-07-03,384,"FBAA",2018-05-17 12:06:00
"2657","DCCRT_2",18002,"FBAA",2018-07-04,280,"FBAA",2018-05-17 12:06:00
"2658","DCCRT_2",18002,"FBAA",2018-07-05,461,"FBAA",2018-05-17 12:06:00
"2659","DCCRT_2",18002,"FBAA",2018-07-06,483,"FBAA",2018-05-17 12:06:00
"2660","DCCRT_2",18002,"FBAA",2018-07-07,361,"FBAA",2018-05-17 12:06:00
"2661","DCCRT_2",18002,"FBAA",2018-07-08,379,"FBAA",2018-05-17 12:06:00
"2662","DCCRT_2",18002,"FBAA",2018-07-09,383,"FBAA",2018-05-17 12:06:00
"2663","DCCRT_2",18002,"FBAA",2018-07-10,422,"FBAA",2018-05-17 12:06:00
"2664","DCCRT_2",18002,"FBAA",2018-07-11,396,"FBAA",2018-05-17 12:06:00
"2665","DCCRT_2",18002,"FBAA",2018-07-12,339,"FBAA",2018-05-17 12:06:00
"2666","DCCRT_2",18002,"FBAA",2018-07-13,377,"FBAA",2018-05-17 12:06:00
"2667","DCCRT_2",18002,"FBAA",2018-07-14,375,"FBAA",2018-05-17 12:06:00
"2668","DCCRT_2",18002,"FBAA",2018-07-15,380,"FBAA",2018-05-17 12:06:00
"2669","DCCRT_2",18002,"FBAA",2018-07-16,412,"FBAA",2018-05-17 12:06:00
"2670","DCCRT_2",18002,"FBAA",2018-07-17,443,"FBAA",2018-05-17 12:06:00
"2671","DCCRT_2",18002,"FBAA",2018-07-18,417,"FBAA",2018-05-17 12:06:00
"2672","DCCRT_2",18002,"FBAA",2018-07-19,228,"FBAA",2018-05-17 12:06:00
"2673","DCCRT_2",18002,"FBAA",2018-07-20,167,"FBAA",2018-05-17 12:06:00
"2674","DCCRT_2",18002,"FBAA",2018-07-21,108,"FBAA",2018-05-17 12:06:00
"2675","DCCRT_2",18002,"FBAA",2018-07-22,158,"FBAA",2018-05-17 12:06:00
"2676","DCCRT_2",18002,"FBAA",2018-07-23,188,"FBAA",2018-05-17 12:06:00
"2677","DCCRT_2",18002,"FBAA",2018-07-24,157,"FBAA",2018-05-17 12:06:00
"2678","DCCRT_2",18002,"FBAA",2018-07-25,147,"FBAA",2018-05-17 12:06:00
"2679","DCCRT_2",18002,"FBAA",2018-07-26,126,"FBAA",2018-05-17 12:06:00
"2680","DCCRT_2",18002,"FBAA",2018-07-27,94,"FBAA",2018-05-17 12:06:00
"2681","DCCRT_2",18002,"FBAA",2018-07-28,88,"FBAA",2018-05-17 12:06:00
"2682","DCCRT_2",18002,"FBAA",2018-07-29,120,"FBAA",2018-05-17 12:06:00
"2683","DCCRT_2",18002,"FBAA",2018-07-30,145,"FBAA",2018-05-17 12:06:00
"2684","DCCRT_2",18002,"FBAA",2018-07-31,130,"FBAA",2018-05-17 12:06:00
"2685","DCCRT_2",18002,"FBAA",2018-08-01,118,"FBAA",2018-05-17 12:06:00
"2686","DCCRT_2",18002,"FBAA",2018-08-02,104,"FBAA",2018-05-17 12:06:00
"2687","DCCRT_2",18002,"FBAA",2018-08-03,76,"FBAA",2018-05-17 12:06:00
"2688","DCCRT_2",18002,"FBAA",2018-08-04,102,"FBAA",2018-05-17 12:06:00
"2689","DCCRT_2",18002,"FBAA",2018-08-05,70,"FBAA",2018-05-17 12:06:00
"2690","DCCRT_2",18002,"FBAA",2018-08-06,98,"FBAA",2018-05-17 12:06:00
"2691","DCCRT_2",18002,"FBAA",2018-08-07,86,"FBAA",2018-05-17 12:06:00
"2692","DCCRT_2",18002,"FBAA",2018-08-08,82,"FBAA",2018-05-17 12:06:00
"2693","DCCRT_2",18002,"FBAA",2018-08-09,73,"FBAA",2018-05-17 12:06:00
"2694","DCCRT_2",18002,"FBAA",2018-08-10,64,"FBAA",2018-05-17 12:06:00
"2695","DCCRT_2",18002,"FBAA",2018-08-11,68,"FBAA",2018-05-17 12:06:00
"2696","DCCRT_2",18002,"FBAA",2018-08-12,52,"FBAA",2018-05-17 12:06:00
"2697","DCCRT_2",18002,"FBAA",2018-08-13,46,"FBAA",2018-05-17 12:06:00
"2698","DCCRT_2",18002,"FBAA",2018-08-14,40,"FBAA",2018-05-17 12:06:00
"2699","DCCRT_2",18002,"FBAA",2018-08-15,60,"FBAA",2018-05-17 12:06:00
"2700","DCCRT_2",18002,"FBAA",2018-08-16,99,"FBAA",2018-05-17 12:06:00
"2701","DCCRT_2",18002,"FBAA",2018-08-17,57,"FBAA",2018-05-17 12:06:00
"2702","DCCRT_2",18002,"FBAA",2018-08-18,96,"FBAA",2018-05-17 12:06:00
"2703","DCCRT_2",18002,"FBAA",2018-08-19,75,"FBAA",2018-05-17 12:06:00
"2704","DCCRT_2",18002,"FBAA",2018-08-20,95,"FBAA",2018-05-17 12:06:00
"2705","DCCRT_2",18002,"FBAA",2018-08-21,48,"FBAA",2018-05-17 12:06:00
"2706","DCCRT_2",18002,"FBAA",2018-08-22,63,"FBAA",2018-05-17 12:06:00
"2707","DCCRT_2",18002,"FBAA",2018-08-23,61,"FBAA",2018-05-17 12:06:00
"2708","DCCRT_2",18002,"FBAA",2018-08-24,77,"FBAA",2018-05-17 12:06:00
"2709","DCCRT_2",18002,"FBAA",2018-08-25,151,"FBAA",2018-05-17 12:06:00
"2710","DCCRT_2",18002,"FBAA",2018-08-26,78,"FBAA",2018-05-17 12:06:00
"2711","DCCRT_2",18002,"FBAA",2018-08-27,87,"FBAA",2018-05-17 12:06:00
"2712","DCCRT_2",18002,"FBAA",2018-08-28,98,"FBAA",2018-05-17 12:06:00
"2713","DCCRT_2",18002,"FBAA",2018-08-29,136,"FBAA",2018-05-17 12:06:00
"2714","DCCRT_2",18002,"FBAA",2018-08-30,287,"FBAA",2018-05-17 12:06:00
"2715","DCCRT_2",18002,"FBAA",2018-08-31,169,"FBAA",2018-05-17 12:06:00
"2716","DCCRT_2",18002,"FBAA",2018-09-01,21,"FBAA",2018-05-17 12:06:00
"2717","GeorgSlRT_1.1",17142,"FB54",2018-06-19,219,"FB54",2018-04-17 04:00:00
"2718","GeorgSlRT_1.1",17142,"FB54",2018-06-20,559,"FB54",2018-04-17 04:00:00
"2719","GeorgSlRT_1.1",17142,"FB54",2018-06-21,786,"FB54",2018-04-17 04:00:00
"2720","GeorgSlRT_1.1",17142,"FB54",2018-06-22,1037,"FB54",2018-04-17 04:00:00
"2721","GeorgSlRT_1.1",17142,"FB54",2018-06-23,727,"FB54",2018-04-17 04:00:00
"2722","GeorgSlRT_1.1",17142,"FB54",2018-06-24,355,"FB54",2018-04-17 04:00:00
"2723","GeorgSlRT_1.1",17142,"FB54",2018-06-25,422,"FB54",2018-04-17 04:00:00
"2724","GeorgSlRT_1.1",17142,"FB54",2018-06-26,672,"FB54",2018-04-17 04:00:00
"2725","GeorgSlRT_1.1",17142,"FB54",2018-06-27,426,"FB54",2018-04-17 04:00:00
"2726","GeorgSlRT_1.1",17142,"FB54",2018-06-28,523,"FB54",2018-04-17 04:00:00
"2727","GeorgSlRT_1.1",17142,"FB54",2018-06-29,950,"FB54",2018-04-17 04:00:00
"2728","GeorgSlRT_1.1",17142,"FB54",2018-06-30,807,"FB54",2018-04-17 04:00:00
"2729","GeorgSlRT_1.1",17142,"FB54",2018-07-01,374,"FB54",2018-04-17 04:00:00
"2730","GeorgSlRT_1.1",17142,"FB54",2018-07-02,257,"FB54",2018-04-17 04:00:00
"2731","GeorgSlRT_1.1",17142,"FB54",2018-07-03,441,"FB54",2018-04-17 04:00:00
"2732","GeorgSlRT_1.1",17142,"FB54",2018-07-04,454,"FB54",2018-04-17 04:00:00
"2733","GeorgSlRT_1.1",17142,"FB54",2018-07-05,863,"FB54",2018-04-17 04:00:00
"2734","GeorgSlRT_1.1",17142,"FB54",2018-07-06,1018,"FB54",2018-04-17 04:00:00
"2735","GeorgSlRT_1.1",17142,"FB54",2018-07-07,851,"FB54",2018-04-17 04:00:00
"2736","GeorgSlRT_1.1",17142,"FB54",2018-07-08,648,"FB54",2018-04-17 04:00:00
"2737","GeorgSlRT_1.1",17142,"FB54",2018-07-09,844,"FB54",2018-04-17 04:00:00
"2738","GeorgSlRT_1.1",17142,"FB54",2018-07-10,893,"FB54",2018-04-17 04:00:00
"2739","GeorgSlRT_1.1",17142,"FB54",2018-07-11,990,"FB54",2018-04-17 04:00:00
"2740","GeorgSlRT_1.1",17142,"FB54",2018-07-12,575,"FB54",2018-04-17 04:00:00
"2741","GeorgSlRT_1.1",17142,"FB54",2018-07-13,752,"FB54",2018-04-17 04:00:00
"2742","GeorgSlRT_1.1",17142,"FB54",2018-07-14,600,"FB54",2018-04-17 04:00:00
"2743","GeorgSlRT_1.1",17142,"FB54",2018-07-15,621,"FB54",2018-04-17 04:00:00
"2744","GeorgSlRT_1.1",17142,"FB54",2018-07-16,782,"FB54",2018-04-17 04:00:00
"2745","GeorgSlRT_1.1",17142,"FB54",2018-07-17,771,"FB54",2018-04-17 04:00:00
"2746","GeorgSlRT_1.1",17142,"FB54",2018-07-18,876,"FB54",2018-04-17 04:00:00
"2747","GeorgSlRT_1.1",17142,"FB54",2018-07-19,720,"FB54",2018-04-17 04:00:00
"2748","GeorgSlRT_1.1",17142,"FB54",2018-07-20,602,"FB54",2018-04-17 04:00:00
