recv,location,TagCode,day,count
18003,TowerBr3,FCAA,2018-11-25,209
18003,TowerBr3,FCAA,2018-11-26,188
18003,TowerBr3,FCAA,2018-11-27,128
18003,TowerBr3,FCAA,2018-11-28,162
18003,TowerBr3,FCAA,2018-11-29,156
18006,BeniciaRT_12,F9AA,2018-11-24,1
18006,BeniciaRT_12,F9AA,2018-11-25,1
18006,BeniciaRT_12,F9AA,2018-11-26,3
18006,BeniciaRT_12,F9AA,2018-11-28,2
18006,BeniciaRT_12,F9AA,2018-11-30,1
18006,BeniciaRT_12,FAA4,2018-11-23,6
18006,BeniciaRT_12,FAA4,2018-11-24,32
18006,BeniciaRT_12,FAA4,2018-11-25,69
18006,BeniciaRT_12,FAA4,2018-11-26,81
18006,BeniciaRT_12,FAA4,2018-11-27,102
18006,BeniciaRT_12,FAA4,2018-11-28,73
18006,BeniciaRT_12,FAA4,2018-11-29,61
18006,,FAEA,2018-01-01,2
18006,BeniciaRT_12,FAEA,2018-11-23,8
18006,BeniciaRT_12,FAEA,2018-11-24,49
18006,BeniciaRT_12,FAEA,2018-11-25,60
18006,BeniciaRT_12,FAEA,2018-11-26,104
18006,BeniciaRT_12,FAEA,2018-11-27,107
18006,BeniciaRT_12,FAEA,2018-11-28,91
18006,BeniciaRT_12,FAEA,2018-11-29,60
18006,,FB56,2018-01-01,41
18006,BeniciaRT_12,FB56,2018-11-23,112
18006,BeniciaRT_12,FB56,2018-11-24,1334
18006,BeniciaRT_12,FB56,2018-11-25,1328
18006,BeniciaRT_12,FB56,2018-11-26,1343
18006,BeniciaRT_12,FB56,2018-11-27,1328
18006,BeniciaRT_12,FB56,2018-11-28,1316
18006,BeniciaRT_12,FB56,2018-11-29,1328
18007,RT_OldRiver,006D,2018-11-25,1
18007,RT_OldRiver,FA54,2018-11-23,110
18007,RT_OldRiver,FA54,2018-11-24,1281
18007,RT_OldRiver,FA54,2018-11-25,1277
18007,RT_OldRiver,FA54,2018-11-26,1291
18007,RT_OldRiver,FA54,2018-11-27,1283
18007,RT_OldRiver,FA54,2018-11-28,1283
18007,RT_OldRiver,FA54,2018-11-29,1286
18007,RT_OldRiver,FB54,2018-11-28,1
18008,BeniciaRT_02,FA2A,2018-11-23,37
18008,BeniciaRT_02,FA2A,2018-11-24,311
18008,BeniciaRT_02,FA2A,2018-11-25,326
18008,BeniciaRT_02,FA2A,2018-11-26,461
18008,BeniciaRT_02,FA2A,2018-11-27,369
18008,BeniciaRT_02,FA2A,2018-11-28,403
18008,BeniciaRT_02,FA2A,2018-11-29,395
18008,BeniciaRT_02,FA6A,2018-11-29,1
18008,BeniciaRT_02,FAA2,2018-11-23,116
18008,BeniciaRT_02,FAA2,2018-11-24,1344
18008,BeniciaRT_02,FAA2,2018-11-25,1345
18008,BeniciaRT_02,FAA2,2018-11-26,1365
18008,BeniciaRT_02,FAA2,2018-11-27,1336
18008,BeniciaRT_02,FAA2,2018-11-28,1341
18008,BeniciaRT_02,FAA2,2018-11-29,1347
18008,BeniciaRT_02,FACA,2018-11-24,2
18008,BeniciaRT_02,FACA,2018-11-25,3
18008,BeniciaRT_02,FACA,2018-11-26,8
18008,BeniciaRT_02,FACA,2018-11-27,13
18008,BeniciaRT_02,FACA,2018-11-28,9
18008,BeniciaRT_02,FACA,2018-11-29,3
18008,BeniciaRT_02,FB55,2018-11-26,1
18092,GeorgSlRT_2.2,FA2A,2018-11-29,1
18092,GeorgSlRT_2.2,FB2A,2018-11-23,108
18092,GeorgSlRT_2.2,FB2A,2018-11-24,1302
18092,GeorgSlRT_2.2,FB2A,2018-11-25,1288
18092,GeorgSlRT_2.2,FB2A,2018-11-26,1311
18092,GeorgSlRT_2.2,FB2A,2018-11-27,1297
18092,GeorgSlRT_2.2,FB2A,2018-11-28,1294
18092,GeorgSlRT_2.2,FB2A,2018-11-29,1290
18092,GeorgSlRT_2.2,FBAA,2018-11-23,101
18092,GeorgSlRT_2.2,FBAA,2018-11-24,1236
18092,GeorgSlRT_2.2,FBAA,2018-11-25,1231
18092,GeorgSlRT_2.2,FBAA,2018-11-26,1257
18092,GeorgSlRT_2.2,FBAA,2018-11-27,1256
18092,GeorgSlRT_2.2,FBAA,2018-11-28,1188
18092,GeorgSlRT_2.2,FBAA,2018-11-29,1214
157002,TowerBr2,FA5A,2018-11-30,101
157002,TowerBr2,FA5A,2018-12-01,1332
157002,TowerBr2,FA5A,2018-12-02,1355
157002,TowerBr2,FA5A,2018-12-03,1327
157002,TowerBr2,FA5A,2018-12-04,1208
157002,TowerBr2,FA5A,2018-12-05,1367
157002,TowerBr2,FA5A,2018-12-06,1292
157002,TowerBr2,FADA,2018-11-30,101
157002,TowerBr2,FADA,2018-12-01,1349
157002,TowerBr2,FADA,2018-12-02,1377
157002,TowerBr2,FADA,2018-12-03,1319
157002,TowerBr2,FADA,2018-12-04,1200
157002,TowerBr2,FADA,2018-12-05,1374
157002,TowerBr2,FADA,2018-12-06,1316
157002,TowerBr2,FB55,2018-12-04,1
157002,TowerBr2,FCAA,2018-11-30,100
157002,TowerBr2,FCAA,2018-12-01,1347
157002,TowerBr2,FCAA,2018-12-02,1369
157002,TowerBr2,FCAA,2018-12-03,1324
157002,TowerBr2,FCAA,2018-12-04,1210
157002,TowerBr2,FCAA,2018-12-05,1374
157002,TowerBr2,FCAA,2018-12-06,1315
157003,I80-50_Br2,F96A,2018-11-30,116
157003,I80-50_Br2,F96A,2018-12-01,1273
157003,I80-50_Br2,F96A,2018-12-02,1388
157003,I80-50_Br2,F96A,2018-12-03,1388
157003,I80-50_Br2,F96A,2018-12-04,1330
157003,I80-50_Br2,F96A,2018-12-05,1357
157003,I80-50_Br2,F96A,2018-12-06,1386
157003,I80-50_Br2,FA55,2018-11-30,3
157003,I80-50_Br2,FA55,2018-12-01,20
157003,I80-50_Br2,FA55,2018-12-02,17
157003,I80-50_Br2,FA55,2018-12-03,38
157003,I80-50_Br2,FA55,2018-12-04,51
157003,I80-50_Br2,FA55,2018-12-05,148
157003,I80-50_Br2,FA55,2018-12-06,153
157003,I80-50_Br2,FA55,2018-12-07,141
157003,I80-50_Br2,FA56,2018-11-30,2
157003,I80-50_Br2,FA56,2018-12-01,255
157003,I80-50_Br2,FA56,2018-12-02,153
157003,I80-50_Br2,FA56,2018-12-03,81
157003,I80-50_Br2,FA56,2018-12-04,37
157003,I80-50_Br2,FA56,2018-12-05,83
157003,I80-50_Br2,FA56,2018-12-06,82
157003,I80-50_Br2,FB52,2018-11-30,115
157003,I80-50_Br2,FB52,2018-12-01,1227
157003,I80-50_Br2,FB52,2018-12-02,1331
157003,I80-50_Br2,FB52,2018-12-03,1350
157003,I80-50_Br2,FB52,2018-12-04,1314
157003,I80-50_Br2,FB52,2018-12-05,1327
157003,I80-50_Br2,FB52,2018-12-06,1356
157004,TowerBr1,006D,2018-12-05,1
157004,TowerBr1,FA5A,2018-11-30,89
157004,TowerBr1,FA5A,2018-12-01,1390
157004,TowerBr1,FA5A,2018-12-02,1334
157004,TowerBr1,FA5A,2018-12-03,1392
157004,TowerBr1,FA5A,2018-12-04,1392
157004,TowerBr1,FA5A,2018-12-05,1388
157004,TowerBr1,FA5A,2018-12-06,1340
157004,TowerBr1,FADA,2018-11-30,30
157004,TowerBr1,FADA,2018-12-01,888
157004,TowerBr1,FADA,2018-12-02,1253
157004,TowerBr1,FADA,2018-12-03,1266
157004,TowerBr1,FADA,2018-12-04,859
157004,TowerBr1,FADA,2018-12-05,1093
157004,TowerBr1,FADA,2018-12-06,1057
157004,TowerBr1,FCAA,2018-11-30,88
157004,TowerBr1,FCAA,2018-12-01,1389
157004,TowerBr1,FCAA,2018-12-02,1329
157004,TowerBr1,FCAA,2018-12-03,1386
157004,TowerBr1,FCAA,2018-12-04,1384
157004,TowerBr1,FCAA,2018-12-05,1383
157004,TowerBr1,FCAA,2018-12-06,1356
157005,I80-50_Br3,F96A,2018-11-30,116
157005,I80-50_Br3,F96A,2018-12-01,1359
157005,I80-50_Br3,F96A,2018-12-02,1372
157005,I80-50_Br3,F96A,2018-12-03,1378
157005,I80-50_Br3,F96A,2018-12-04,1284
157005,I80-50_Br3,F96A,2018-12-05,1365
157005,I80-50_Br3,F96A,2018-12-06,1348
157005,I80-50_Br3,FA54,2018-12-04,1
157005,I80-50_Br3,FA55,2018-11-30,114
157005,I80-50_Br3,FA55,2018-12-01,1353
157005,I80-50_Br3,FA55,2018-12-02,1353
157005,I80-50_Br3,FA55,2018-12-03,1351
157005,I80-50_Br3,FA55,2018-12-04,1255
157005,I80-50_Br3,FA55,2018-12-05,1332
157005,I80-50_Br3,FA55,2018-12-06,1351
157005,I80-50_Br3,FA56,2018-11-30,17
157005,I80-50_Br3,FA56,2018-12-01,304
157005,I80-50_Br3,FA56,2018-12-02,188
157005,I80-50_Br3,FA56,2018-12-03,121
157005,I80-50_Br3,FA56,2018-12-04,70
157005,I80-50_Br3,FA56,2018-12-05,133
157005,I80-50_Br3,FA56,2018-12-06,180
157005,I80-50_Br3,FA5A,2018-12-03,1
157005,I80-50_Br3,FA6A,2018-12-05,1
157005,I80-50_Br3,FB52,2018-11-30,116
157005,I80-50_Br3,FB52,2018-12-01,1374
157005,I80-50_Br3,FB52,2018-12-02,1374
157005,I80-50_Br3,FB52,2018-12-03,1373
157005,I80-50_Br3,FB52,2018-12-04,1274
157005,I80-50_Br3,FB52,2018-12-05,1353
157005,I80-50_Br3,FB52,2018-12-06,1371
17124,BlGeorg_RT2.1,FA4A,2018-11-30,101
17124,BlGeorg_RT2.1,FA4A,2018-12-01,1184
17124,BlGeorg_RT2.1,FA4A,2018-12-02,1184
17124,BlGeorg_RT2.1,FA4A,2018-12-03,1176
17124,BlGeorg_RT2.1,FA4A,2018-12-04,1192
17124,BlGeorg_RT2.1,FA4A,2018-12-05,1180
17124,BlGeorg_RT2.1,FA4A,2018-12-06,1179
17124,BlGeorg_RT2.1,FA56,2018-12-02,1
17124,BlGeorg_RT2.1,FA5A,2018-12-03,1
17124,BlGeorg_RT2.1,FACA,2018-12-03,1
17124,BlGeorg_RT2.1,FACA,2018-12-06,1
17124,BlGeorg_RT2.1,FAD5,2018-11-30,35
17124,BlGeorg_RT2.1,FAD5,2018-12-01,436
17124,BlGeorg_RT2.1,FAD5,2018-12-02,461
17124,BlGeorg_RT2.1,FAD5,2018-12-03,379
17124,BlGeorg_RT2.1,FAD5,2018-12-04,381
17124,BlGeorg_RT2.1,FAD5,2018-12-05,425
17124,BlGeorg_RT2.1,FAD5,2018-12-06,416
17124,BlGeorg_RT2.1,FAD6,2018-12-02,1
17124,BlGeorg_RT2.1,FAEA,2018-12-01,1
17125,BeniciaRT_14,FA6A,2018-12-01,21
17125,BeniciaRT_14,FA6A,2018-12-02,3
17125,BeniciaRT_14,FA6A,2018-12-03,1
17125,BeniciaRT_14,FA6A,2018-12-04,6
17125,BeniciaRT_14,FA6A,2018-12-05,2
17125,BeniciaRT_14,FA6A,2018-12-06,4
17125,BeniciaRT_14,FA6A,2018-12-07,5
17125,BeniciaRT_14,FA8A,2018-11-30,112
17125,BeniciaRT_14,FA8A,2018-12-01,1318
17125,BeniciaRT_14,FA8A,2018-12-02,1335
17125,BeniciaRT_14,FA8A,2018-12-03,1300
17125,BeniciaRT_14,FA8A,2018-12-04,1323
17125,BeniciaRT_14,FA8A,2018-12-05,1327
17125,BeniciaRT_14,FA8A,2018-12-06,1325
17125,BeniciaRT_14,FAA4,2018-11-30,7
17125,BeniciaRT_14,FAA4,2018-12-01,97
17125,BeniciaRT_14,FAA4,2018-12-02,140
17125,BeniciaRT_14,FAA4,2018-12-03,108
17125,BeniciaRT_14,FAA4,2018-12-04,121
17125,BeniciaRT_14,FAA4,2018-12-05,109
17125,BeniciaRT_14,FAA4,2018-12-06,104
17126,BeniciaRT_11,F9AA,2018-11-30,30
17126,BeniciaRT_11,F9AA,2018-12-01,180
17126,BeniciaRT_11,F9AA,2018-12-02,249
17126,BeniciaRT_11,F9AA,2018-12-03,229
17126,BeniciaRT_11,F9AA,2018-12-04,179
17126,BeniciaRT_11,F9AA,2018-12-05,206
17126,BeniciaRT_11,F9AA,2018-12-06,215
17126,BeniciaRT_11,FA52,2018-11-30,1
17126,BeniciaRT_11,FA52,2018-12-01,2
17126,BeniciaRT_11,FA52,2018-12-02,5
17126,BeniciaRT_11,FA52,2018-12-03,3
17126,BeniciaRT_11,FA52,2018-12-04,3
17126,BeniciaRT_11,FA52,2018-12-05,5
17126,BeniciaRT_11,FA52,2018-12-06,5
17126,BeniciaRT_11,FA52,2018-12-07,6
17126,BeniciaRT_11,FAEA,2018-11-30,93
17126,BeniciaRT_11,FAEA,2018-12-01,863
17126,BeniciaRT_11,FAEA,2018-12-02,1008
17126,BeniciaRT_11,FAEA,2018-12-03,992
17126,BeniciaRT_11,FAEA,2018-12-04,1003
17126,BeniciaRT_11,FAEA,2018-12-05,1073
17126,BeniciaRT_11,FAEA,2018-12-06,1160
17126,BeniciaRT_11,FB56,2018-11-30,44
17126,BeniciaRT_11,FB56,2018-12-01,407
17126,BeniciaRT_11,FB56,2018-12-02,442
17126,BeniciaRT_11,FB56,2018-12-03,474
17126,BeniciaRT_11,FB56,2018-12-04,505
17126,BeniciaRT_11,FB56,2018-12-05,364
17126,BeniciaRT_11,FB56,2018-12-06,334
17127,BeniciaRT_13,F95A,2018-11-30,2
17127,BeniciaRT_13,F95A,2018-12-01,4
17127,BeniciaRT_13,F95A,2018-12-02,13
17127,BeniciaRT_13,F95A,2018-12-03,12
17127,BeniciaRT_13,F95A,2018-12-04,16
17127,BeniciaRT_13,F95A,2018-12-05,4
17127,BeniciaRT_13,F95A,2018-12-06,8
17127,BeniciaRT_13,F95A,2018-12-07,13
17127,BeniciaRT_13,FA8A,2018-11-30,1
17127,BeniciaRT_13,FA8A,2018-12-01,5
17127,BeniciaRT_13,FA8A,2018-12-02,10
17127,BeniciaRT_13,FA8A,2018-12-03,5
17127,BeniciaRT_13,FA8A,2018-12-04,5
17127,BeniciaRT_13,FA8A,2018-12-05,8
17127,BeniciaRT_13,FA8A,2018-12-06,5
17127,BeniciaRT_13,FA8A,2018-12-07,4
17127,BeniciaRT_13,FAA4,2018-11-30,116
17127,BeniciaRT_13,FAA4,2018-12-01,1367
17127,BeniciaRT_13,FAA4,2018-12-02,1364
17127,BeniciaRT_13,FAA4,2018-12-03,1352
17127,BeniciaRT_13,FAA4,2018-12-04,1345
17127,BeniciaRT_13,FAA4,2018-12-05,1364
17127,BeniciaRT_13,FAA4,2018-12-06,1366
17127,BeniciaRT_13,FB56,2018-11-30,1
17127,BeniciaRT_13,FB56,2018-12-01,6
17127,BeniciaRT_13,FB56,2018-12-02,15
17127,BeniciaRT_13,FB56,2018-12-03,23
17127,BeniciaRT_13,FB56,2018-12-04,23
17127,BeniciaRT_13,FB56,2018-12-05,14
17127,BeniciaRT_13,FB56,2018-12-06,8
17128,BeniciaRT_01,FA2A,2018-11-30,108
17128,BeniciaRT_01,FA2A,2018-12-01,1290
17128,BeniciaRT_01,FA2A,2018-12-02,1292
17128,BeniciaRT_01,FA2A,2018-12-03,1284
17128,BeniciaRT_01,FA2A,2018-12-04,1288
17128,BeniciaRT_01,FA2A,2018-12-05,1282
17128,BeniciaRT_01,FA2A,2018-12-06,1286
17128,BeniciaRT_01,FAA2,2018-11-30,1
17128,BeniciaRT_01,FAA2,2018-12-01,12
17128,BeniciaRT_01,FAA2,2018-12-02,7
17128,BeniciaRT_01,FAA2,2018-12-03,8
17128,BeniciaRT_01,FAA2,2018-12-04,15
17128,BeniciaRT_01,FAA2,2018-12-05,17
17128,BeniciaRT_01,FAA2,2018-12-06,24
17130,Bench_test_1,FAB2,2018-11-30,103
17130,Bench_test_1,FAB2,2018-12-01,1230
17130,Bench_test_1,FAB2,2018-12-02,1205
17130,Bench_test_1,FAB2,2018-12-03,1220
17130,Bench_test_1,FAB2,2018-12-04,1232
17130,Bench_test_1,FAB2,2018-12-05,1217
17130,Bench_test_1,FAB2,2018-12-06,1215
17130,Bench_test_1,FAB2,2018-12-07,626
17130,Bench_test_1,FAB5,2018-11-30,103
17130,Bench_test_1,FAB5,2018-12-01,1218
17130,Bench_test_1,FAB5,2018-12-02,1062
17130,Bench_test_1,FAB5,2018-12-03,1188
17130,Bench_test_1,FAB5,2018-12-04,1225
17130,Bench_test_1,FAB5,2018-12-05,1227
17130,Bench_test_1,FAB5,2018-12-06,1128
17130,Bench_test_1,FAB5,2018-12-07,733
17133,BeniciaRT_05,F95A,2018-12-03,1
17133,BeniciaRT_05,F95A,2018-12-04,1
17133,BeniciaRT_05,F95A,2018-12-05,2
17133,BeniciaRT_05,F95A,2018-12-07,1
17133,BeniciaRT_05,FA52,2018-12-06,1
17133,BeniciaRT_05,FA94,2018-11-30,111
17133,BeniciaRT_05,FA94,2018-12-01,1310
17133,BeniciaRT_05,FA94,2018-12-02,1358
17133,BeniciaRT_05,FA94,2018-12-03,1357
17133,BeniciaRT_05,FA94,2018-12-04,1354
17133,BeniciaRT_05,FA94,2018-12-05,1351
17133,BeniciaRT_05,FA94,2018-12-06,1357
17133,BeniciaRT_05,FACA,2018-11-30,50
17133,BeniciaRT_05,FACA,2018-12-01,615
17133,BeniciaRT_05,FACA,2018-12-02,604
17133,BeniciaRT_05,FACA,2018-12-03,630
17133,BeniciaRT_05,FACA,2018-12-04,523
17133,BeniciaRT_05,FACA,2018-12-05,552
17133,BeniciaRT_05,FACA,2018-12-06,516
17133,BeniciaRT_05,FAD6,2018-12-07,1
17136,BlGeorg_RT1.1,006F,2018-12-02,1
17136,BlGeorg_RT1.1,FA2A,2018-12-03,1
17136,BlGeorg_RT1.1,FB54,2018-12-07,1
17136,BlGeorg_RT1.1,FB55,2018-11-30,89
17136,BlGeorg_RT1.1,FB55,2018-12-01,802
17136,BlGeorg_RT1.1,FB55,2018-12-02,987
17136,BlGeorg_RT1.1,FB55,2018-12-03,977
17136,BlGeorg_RT1.1,FB55,2018-12-04,841
17136,BlGeorg_RT1.1,FB55,2018-12-05,773
17136,BlGeorg_RT1.1,FB55,2018-12-06,763
17136,BlGeorg_RT1.1,FB6A,2018-11-30,73
17136,BlGeorg_RT1.1,FB6A,2018-12-01,621
17136,BlGeorg_RT1.1,FB6A,2018-12-02,786
17136,BlGeorg_RT1.1,FB6A,2018-12-03,728
17136,BlGeorg_RT1.1,FB6A,2018-12-04,671
17136,BlGeorg_RT1.1,FB6A,2018-12-05,690
17136,BlGeorg_RT1.1,FB6A,2018-12-06,758
17136,BlGeorg_RT1.1,FCAA,2018-12-02,1
17138,BeniciaRT_16,FA5A,2018-12-07,1
17138,BeniciaRT_16,FA6A,2018-12-01,10
17138,BeniciaRT_16,FA6A,2018-12-02,4
17138,BeniciaRT_16,FA6A,2018-12-03,9
17138,BeniciaRT_16,FA6A,2018-12-04,1
17138,BeniciaRT_16,FA6A,2018-12-05,4
17138,BeniciaRT_16,FA6A,2018-12-06,9
17138,BeniciaRT_16,FA6A,2018-12-07,8
17138,BeniciaRT_16,FAD2,2018-11-30,118
17138,BeniciaRT_16,FAD2,2018-12-01,1416
17138,BeniciaRT_16,FAD2,2018-12-02,1407
17138,BeniciaRT_16,FAD2,2018-12-03,1398
17138,BeniciaRT_16,FAD2,2018-12-04,1410
17138,BeniciaRT_16,FAD2,2018-12-05,1400
17138,BeniciaRT_16,FAD2,2018-12-06,1429
17138,BeniciaRT_16,FADA,2018-12-06,1
17139,BlGeorg_RT1.2,F95A,2018-12-04,1
17139,BlGeorg_RT1.2,FA4A,2018-12-02,1
17139,BlGeorg_RT1.2,FB55,2018-11-30,48
17139,BlGeorg_RT1.2,FB55,2018-12-01,475
17139,BlGeorg_RT1.2,FB55,2018-12-02,358
17139,BlGeorg_RT1.2,FB55,2018-12-03,364
17139,BlGeorg_RT1.2,FB55,2018-12-04,331
17139,BlGeorg_RT1.2,FB55,2018-12-05,364
17139,BlGeorg_RT1.2,FB55,2018-12-06,378
17139,BlGeorg_RT1.2,FB6A,2018-11-30,111
17139,BlGeorg_RT1.2,FB6A,2018-12-01,1308
17139,BlGeorg_RT1.2,FB6A,2018-12-02,1313
17139,BlGeorg_RT1.2,FB6A,2018-12-03,1304
17139,BlGeorg_RT1.2,FB6A,2018-12-04,1322
17139,BlGeorg_RT1.2,FB6A,2018-12-05,1298
17139,BlGeorg_RT1.2,FB6A,2018-12-06,1298
17140,GeorgSlRT_1.2,FB54,2018-11-30,113
17140,GeorgSlRT_1.2,FB54,2018-12-01,1336
17140,GeorgSlRT_1.2,FB54,2018-12-02,1336
17140,GeorgSlRT_1.2,FB54,2018-12-03,1333
17140,GeorgSlRT_1.2,FB54,2018-12-04,1336
17140,GeorgSlRT_1.2,FB54,2018-12-05,1336
17140,GeorgSlRT_1.2,FB54,2018-12-06,1339
17140,GeorgSlRT_1.2,FB6A,2018-12-07,1
17141,BeniciaRT_15,FA6A,2018-11-30,112
17141,BeniciaRT_15,FA6A,2018-12-01,1324
17141,BeniciaRT_15,FA6A,2018-12-02,1347
17141,BeniciaRT_15,FA6A,2018-12-03,1295
17141,BeniciaRT_15,FA6A,2018-12-04,1258
17141,BeniciaRT_15,FA6A,2018-12-05,1313
17141,BeniciaRT_15,FA6A,2018-12-06,1254
17141,BeniciaRT_15,FA8A,2018-12-01,1
17141,BeniciaRT_15,FA8A,2018-12-02,1
17141,BeniciaRT_15,FA8A,2018-12-04,1
17141,BeniciaRT_15,FA8A,2018-12-07,2
17141,BeniciaRT_15,FAB2,2018-12-04,1
17141,BeniciaRT_15,FAD2,2018-11-30,1
17141,BeniciaRT_15,FAD2,2018-12-01,5
17141,BeniciaRT_15,FAD2,2018-12-02,7
17141,BeniciaRT_15,FAD2,2018-12-03,4
17141,BeniciaRT_15,FAD2,2018-12-04,9
17141,BeniciaRT_15,FAD2,2018-12-05,2
17141,BeniciaRT_15,FAD2,2018-12-06,8
17141,BeniciaRT_15,FAD2,2018-12-07,5
17142,GeorgSlRT_1.1,FB54,2018-11-30,111
17142,GeorgSlRT_1.1,FB54,2018-12-01,1293
17142,GeorgSlRT_1.1,FB54,2018-12-02,1285
17142,GeorgSlRT_1.1,FB54,2018-12-03,1232
17142,GeorgSlRT_1.1,FB54,2018-12-04,1234
17142,GeorgSlRT_1.1,FB54,2018-12-05,1118
17142,GeorgSlRT_1.1,FB54,2018-12-06,1213
17143,BeniciaRT_07,FAD4,2018-11-30,3
17143,BeniciaRT_07,FAD4,2018-12-01,4
17143,BeniciaRT_07,FAD4,2018-12-02,15
17143,BeniciaRT_07,FAD4,2018-12-03,9
17143,BeniciaRT_07,FAD4,2018-12-04,7
17143,BeniciaRT_07,FAD4,2018-12-05,7
17143,BeniciaRT_07,FAD4,2018-12-06,5
17143,BeniciaRT_07,FAD4,2018-12-07,7
17143,BeniciaRT_07,FAD6,2018-11-30,111
17143,BeniciaRT_07,FAD6,2018-12-01,1332
17143,BeniciaRT_07,FAD6,2018-12-02,1331
17143,BeniciaRT_07,FAD6,2018-12-03,1343
17143,BeniciaRT_07,FAD6,2018-12-04,1329
17143,BeniciaRT_07,FAD6,2018-12-05,1329
17143,BeniciaRT_07,FAD6,2018-12-06,1332
17143,BeniciaRT_07,FB5A,2018-12-02,1
17143,BeniciaRT_07,FB5A,2018-12-03,1
17143,BeniciaRT_07,FB5A,2018-12-04,3
17143,BeniciaRT_07,FB5A,2018-12-05,2
17143,BeniciaRT_07,FB5A,2018-12-07,1
17144,BlGeorg_RT2.2,FA4A,2018-11-30,51
17144,BlGeorg_RT2.2,FA4A,2018-12-01,371
17144,BlGeorg_RT2.2,FA4A,2018-12-02,395
17144,BlGeorg_RT2.2,FA4A,2018-12-03,402
17144,BlGeorg_RT2.2,FA4A,2018-12-04,382
17144,BlGeorg_RT2.2,FA4A,2018-12-05,341
17144,BlGeorg_RT2.2,FA4A,2018-12-06,406
17144,BlGeorg_RT2.2,FA55,2018-12-03,1
17144,BlGeorg_RT2.2,FAD5,2018-11-30,55
17144,BlGeorg_RT2.2,FAD5,2018-12-01,523
17144,BlGeorg_RT2.2,FAD5,2018-12-02,668
17144,BlGeorg_RT2.2,FAD5,2018-12-03,763
17144,BlGeorg_RT2.2,FAD5,2018-12-04,860
17144,BlGeorg_RT2.2,FAD5,2018-12-05,878
17144,BlGeorg_RT2.2,FAD5,2018-12-06,881
17144,BlGeorg_RT2.2,FADA,2018-12-07,1
17144,BlGeorg_RT2.2,FB54,2018-12-02,1
17145,BeniciaRT_03,F95A,2018-11-30,108
17145,BeniciaRT_03,F95A,2018-12-01,1304
17145,BeniciaRT_03,F95A,2018-12-02,1304
17145,BeniciaRT_03,F95A,2018-12-03,1288
17145,BeniciaRT_03,F95A,2018-12-04,1302
17145,BeniciaRT_03,F95A,2018-12-05,1308
17145,BeniciaRT_03,F95A,2018-12-06,1303
17145,BeniciaRT_03,F9AA,2018-12-04,1
17145,BeniciaRT_03,FA94,2018-12-02,4
17145,BeniciaRT_03,FA94,2018-12-03,3
17145,BeniciaRT_03,FA94,2018-12-06,2
17145,BeniciaRT_03,FA94,2018-12-07,3
17145,BeniciaRT_03,FAA2,2018-12-01,1
17145,BeniciaRT_03,FAA2,2018-12-02,14
17145,BeniciaRT_03,FAA2,2018-12-03,1
17145,BeniciaRT_03,FAA2,2018-12-04,1
17145,BeniciaRT_03,FAA2,2018-12-05,1
17145,BeniciaRT_03,FAA2,2018-12-06,5
17145,BeniciaRT_03,FAA2,2018-12-07,10
17145,BeniciaRT_03,FAA4,2018-12-01,3
17145,BeniciaRT_03,FAA4,2018-12-02,2
17145,BeniciaRT_03,FAA4,2018-12-03,2
17145,BeniciaRT_03,FAA4,2018-12-04,2
17145,BeniciaRT_03,FAA4,2018-12-05,1
17145,BeniciaRT_03,FAA4,2018-12-06,5
17145,BeniciaRT_03,FAA4,2018-12-07,1
17145,BeniciaRT_03,FACA,2018-11-30,61
17145,BeniciaRT_03,FACA,2018-12-01,899
17145,BeniciaRT_03,FACA,2018-12-02,754
17145,BeniciaRT_03,FACA,2018-12-03,917
17145,BeniciaRT_03,FACA,2018-12-04,812
17145,BeniciaRT_03,FACA,2018-12-05,739
17145,BeniciaRT_03,FACA,2018-12-06,667
17145,BeniciaRT_03,FCAA,2018-12-04,1
17146,BeniciaRT_08,FAD6,2018-11-30,22
17146,BeniciaRT_08,FAD6,2018-12-01,195
17146,BeniciaRT_08,FAD6,2018-12-02,167
17146,BeniciaRT_08,FAD6,2018-12-03,209
17146,BeniciaRT_08,FAD6,2018-12-04,210
17146,BeniciaRT_08,FAD6,2018-12-05,153
17146,BeniciaRT_08,FAD6,2018-12-06,196
17146,BeniciaRT_08,FB56,2018-12-05,1
17146,BeniciaRT_08,FB5A,2018-11-30,113
17146,BeniciaRT_08,FB5A,2018-12-01,1364
17146,BeniciaRT_08,FB5A,2018-12-02,1364
17146,BeniciaRT_08,FB5A,2018-12-03,1376
17146,BeniciaRT_08,FB5A,2018-12-04,1353
17146,BeniciaRT_08,FB5A,2018-12-05,1373
17146,BeniciaRT_08,FB5A,2018-12-06,1353
17147,BeniciaRT_04,F95A,2018-11-30,26
17147,BeniciaRT_04,F95A,2018-12-01,433
17147,BeniciaRT_04,F95A,2018-12-02,343
17147,BeniciaRT_04,F95A,2018-12-03,457
17147,BeniciaRT_04,F95A,2018-12-04,438
17147,BeniciaRT_04,F95A,2018-12-05,414
17147,BeniciaRT_04,F95A,2018-12-06,338
17147,BeniciaRT_04,FA94,2018-11-30,24
17147,BeniciaRT_04,FA94,2018-12-01,483
17147,BeniciaRT_04,FA94,2018-12-02,411
17147,BeniciaRT_04,FA94,2018-12-03,457
17147,BeniciaRT_04,FA94,2018-12-04,402
17147,BeniciaRT_04,FA94,2018-12-05,361
